Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
13558,,Indonesia,2020-03-19,311.0,25.0
13559,,Indonesia,2020-03-20,369.0,32.0
13560,,Indonesia,2020-03-21,450.0,38.0
13561,,Indonesia,2020-03-22,514.0,48.0
13562,,Indonesia,2020-03-23,579.0,49.0
13563,,Indonesia,2020-03-24,686.0,55.0
13564,,Indonesia,2020-03-25,790.0,58.0
13565,,Indonesia,2020-03-26,893.0,78.0
13566,,Indonesia,2020-03-27,1046.0,87.0
13567,,Indonesia,2020-03-28,1155.0,102.0
13568,,Indonesia,2020-03-29,1285.0,114.0
13569,,Indonesia,2020-03-30,1414.0,122.0
13570,,Indonesia,2020-03-31,1528.0,136.0
13601,,Iran,2020-01-22,0.0,0.0
13602,,Iran,2020-01-23,0.0,0.0
13603,,Iran,2020-01-24,0.0,0.0
13604,,Iran,2020-01-25,0.0,0.0
13605,,Iran,2020-01-26,0.0,0.0
13606,,Iran,2020-01-27,0.0,0.0
13607,,Iran,2020-01-28,0.0,0.0
13608,,Iran,2020-01-29,0.0,0.0
13609,,Iran,2020-01-30,0.0,0.0
13610,,Iran,2020-01-31,0.0,0.0
13611,,Iran,2020-02-01,0.0,0.0
13612,,Iran,2020-02-02,0.0,0.0
13613,,Iran,2020-02-03,0.0,0.0
13614,,Iran,2020-02-04,0.0,0.0
13615,,Iran,2020-02-05,0.0,0.0
13616,,Iran,2020-02-06,0.0,0.0
13617,,Iran,2020-02-07,0.0,0.0
13618,,Iran,2020-02-08,0.0,0.0
13619,,Iran,2020-02-09,0.0,0.0
13620,,Iran,2020-02-10,0.0,0.0
13621,,Iran,2020-02-11,0.0,0.0
13622,,Iran,2020-02-12,0.0,0.0
13623,,Iran,2020-02-13,0.0,0.0
13624,,Iran,2020-02-14,0.0,0.0
13625,,Iran,2020-02-15,0.0,0.0
13626,,Iran,2020-02-16,0.0,0.0
13627,,Iran,2020-02-17,0.0,0.0
13628,,Iran,2020-02-18,0.0,0.0
13629,,Iran,2020-02-19,2.0,2.0
13630,,Iran,2020-02-20,5.0,2.0
13631,,Iran,2020-02-21,18.0,4.0
13632,,Iran,2020-02-22,28.0,5.0
13633,,Iran,2020-02-23,43.0,8.0
13634,,Iran,2020-02-24,61.0,12.0
13635,,Iran,2020-02-25,95.0,16.0
13636,,Iran,2020-02-26,139.0,19.0
13637,,Iran,2020-02-27,245.0,26.0
13638,,Iran,2020-02-28,388.0,34.0
13639,,Iran,2020-02-29,593.0,43.0
13640,,Iran,2020-03-01,978.0,54.0
13641,,Iran,2020-03-02,1501.0,66.0
13642,,Iran,2020-03-03,2336.0,77.0
13643,,Iran,2020-03-04,2922.0,92.0
13644,,Iran,2020-03-05,3513.0,107.0
13645,,Iran,2020-03-06,4747.0,124.0
13646,,Iran,2020-03-07,5823.0,145.0
13647,,Iran,2020-03-08,6566.0,194.0
13648,,Iran,2020-03-09,7161.0,237.0
13649,,Iran,2020-03-10,8042.0,291.0
13650,,Iran,2020-03-11,9000.0,354.0
13651,,Iran,2020-03-12,10075.0,429.0
13652,,Iran,2020-03-13,11364.0,514.0
13653,,Iran,2020-03-14,12729.0,611.0
13654,,Iran,2020-03-15,13938.0,724.0
13655,,Iran,2020-03-16,14991.0,853.0
13656,,Iran,2020-03-17,16169.0,988.0
13657,,Iran,2020-03-18,17361.0,1135.0
13658,,Iran,2020-03-19,18407.0,1284.0
13659,,Iran,2020-03-20,19644.0,1433.0
13660,,Iran,2020-03-21,20610.0,1556.0
13661,,Iran,2020-03-22,21638.0,1685.0
13662,,Iran,2020-03-23,23049.0,1812.0
13663,,Iran,2020-03-24,24811.0,1934.0
13664,,Iran,2020-03-25,27017.0,2077.0
13665,,Iran,2020-03-26,29406.0,2234.0
13666,,Iran,2020-03-27,32332.0,2378.0
13667,,Iran,2020-03-28,35408.0,2517.0
13668,,Iran,2020-03-29,38309.0,2640.0
13669,,Iran,2020-03-30,41495.0,2757.0
13670,,Iran,2020-03-31,44605.0,2898.0
13701,,Iraq,2020-01-22,0.0,0.0
13702,,Iraq,2020-01-23,0.0,0.0
13703,,Iraq,2020-01-24,0.0,0.0
13704,,Iraq,2020-01-25,0.0,0.0
13705,,Iraq,2020-01-26,0.0,0.0
13706,,Iraq,2020-01-27,0.0,0.0
13707,,Iraq,2020-01-28,0.0,0.0
13708,,Iraq,2020-01-29,0.0,0.0
13709,,Iraq,2020-01-30,0.0,0.0
13710,,Iraq,2020-01-31,0.0,0.0
13711,,Iraq,2020-02-01,0.0,0.0
13712,,Iraq,2020-02-02,0.0,0.0
13713,,Iraq,2020-02-03,0.0,0.0
13714,,Iraq,2020-02-04,0.0,0.0
13715,,Iraq,2020-02-05,0.0,0.0
13716,,Iraq,2020-02-06,0.0,0.0
13717,,Iraq,2020-02-07,0.0,0.0
13718,,Iraq,2020-02-08,0.0,0.0
13719,,Iraq,2020-02-09,0.0,0.0
13720,,Iraq,2020-02-10,0.0,0.0
13721,,Iraq,2020-02-11,0.0,0.0
13722,,Iraq,2020-02-12,0.0,0.0
13723,,Iraq,2020-02-13,0.0,0.0
13724,,Iraq,2020-02-14,0.0,0.0
13725,,Iraq,2020-02-15,0.0,0.0
13726,,Iraq,2020-02-16,0.0,0.0
13727,,Iraq,2020-02-17,0.0,0.0
13728,,Iraq,2020-02-18,0.0,0.0
13729,,Iraq,2020-02-19,0.0,0.0
13730,,Iraq,2020-02-20,0.0,0.0
13731,,Iraq,2020-02-21,0.0,0.0
13732,,Iraq,2020-02-22,0.0,0.0
13733,,Iraq,2020-02-23,0.0,0.0
13734,,Iraq,2020-02-24,1.0,0.0
13735,,Iraq,2020-02-25,1.0,0.0
13736,,Iraq,2020-02-26,5.0,0.0
13737,,Iraq,2020-02-27,7.0,0.0
13738,,Iraq,2020-02-28,7.0,0.0
13739,,Iraq,2020-02-29,13.0,0.0
13740,,Iraq,2020-03-01,19.0,0.0
13741,,Iraq,2020-03-02,26.0,0.0
13742,,Iraq,2020-03-03,32.0,0.0
13743,,Iraq,2020-03-04,35.0,2.0
13744,,Iraq,2020-03-05,35.0,2.0
13745,,Iraq,2020-03-06,40.0,3.0
13746,,Iraq,2020-03-07,54.0,4.0
13747,,Iraq,2020-03-08,60.0,6.0
13748,,Iraq,2020-03-09,60.0,6.0
13749,,Iraq,2020-03-10,71.0,7.0
13750,,Iraq,2020-03-11,71.0,7.0
13751,,Iraq,2020-03-12,71.0,8.0
13752,,Iraq,2020-03-13,101.0,9.0
13753,,Iraq,2020-03-14,110.0,10.0
13754,,Iraq,2020-03-15,116.0,10.0
13755,,Iraq,2020-03-16,124.0,10.0
13756,,Iraq,2020-03-17,154.0,11.0
13757,,Iraq,2020-03-18,164.0,12.0
13758,,Iraq,2020-03-19,192.0,13.0
13759,,Iraq,2020-03-20,208.0,17.0
13760,,Iraq,2020-03-21,214.0,17.0
13761,,Iraq,2020-03-22,233.0,20.0
13762,,Iraq,2020-03-23,266.0,23.0
13763,,Iraq,2020-03-24,316.0,27.0
13764,,Iraq,2020-03-25,346.0,29.0
13765,,Iraq,2020-03-26,382.0,36.0
13766,,Iraq,2020-03-27,458.0,40.0
13767,,Iraq,2020-03-28,506.0,42.0
13768,,Iraq,2020-03-29,547.0,42.0
13769,,Iraq,2020-03-30,630.0,46.0
13770,,Iraq,2020-03-31,694.0,50.0
13801,,Ireland,2020-01-22,0.0,0.0
13802,,Ireland,2020-01-23,0.0,0.0
13803,,Ireland,2020-01-24,0.0,0.0
13804,,Ireland,2020-01-25,0.0,0.0
13805,,Ireland,2020-01-26,0.0,0.0
13806,,Ireland,2020-01-27,0.0,0.0
13807,,Ireland,2020-01-28,0.0,0.0
13808,,Ireland,2020-01-29,0.0,0.0
13809,,Ireland,2020-01-30,0.0,0.0
13810,,Ireland,2020-01-31,0.0,0.0
13811,,Ireland,2020-02-01,0.0,0.0
13812,,Ireland,2020-02-02,0.0,0.0
13813,,Ireland,2020-02-03,0.0,0.0
13814,,Ireland,2020-02-04,0.0,0.0
13815,,Ireland,2020-02-05,0.0,0.0
13816,,Ireland,2020-02-06,0.0,0.0
13817,,Ireland,2020-02-07,0.0,0.0
13818,,Ireland,2020-02-08,0.0,0.0
13819,,Ireland,2020-02-09,0.0,0.0
13820,,Ireland,2020-02-10,0.0,0.0
13821,,Ireland,2020-02-11,0.0,0.0
13822,,Ireland,2020-02-12,0.0,0.0
13823,,Ireland,2020-02-13,0.0,0.0
13824,,Ireland,2020-02-14,0.0,0.0
13825,,Ireland,2020-02-15,0.0,0.0
13826,,Ireland,2020-02-16,0.0,0.0
13827,,Ireland,2020-02-17,0.0,0.0
13828,,Ireland,2020-02-18,0.0,0.0
13829,,Ireland,2020-02-19,0.0,0.0
13830,,Ireland,2020-02-20,0.0,0.0
13831,,Ireland,2020-02-21,0.0,0.0
13832,,Ireland,2020-02-22,0.0,0.0
13833,,Ireland,2020-02-23,0.0,0.0
13834,,Ireland,2020-02-24,0.0,0.0
13835,,Ireland,2020-02-25,0.0,0.0
13836,,Ireland,2020-02-26,0.0,0.0
13837,,Ireland,2020-02-27,0.0,0.0
13838,,Ireland,2020-02-28,0.0,0.0
13839,,Ireland,2020-02-29,1.0,0.0
13840,,Ireland,2020-03-01,1.0,0.0
13841,,Ireland,2020-03-02,1.0,0.0
13842,,Ireland,2020-03-03,2.0,0.0
13843,,Ireland,2020-03-04,6.0,0.0
13844,,Ireland,2020-03-05,6.0,0.0
13845,,Ireland,2020-03-06,18.0,0.0
13846,,Ireland,2020-03-07,18.0,0.0
13847,,Ireland,2020-03-08,19.0,0.0
13848,,Ireland,2020-03-09,21.0,0.0
13849,,Ireland,2020-03-10,34.0,0.0
13850,,Ireland,2020-03-11,43.0,1.0
13851,,Ireland,2020-03-12,43.0,1.0
13852,,Ireland,2020-03-13,90.0,1.0
13853,,Ireland,2020-03-14,129.0,2.0
13854,,Ireland,2020-03-15,129.0,2.0
13855,,Ireland,2020-03-16,169.0,2.0
13856,,Ireland,2020-03-17,223.0,2.0
13857,,Ireland,2020-03-18,292.0,2.0
13858,,Ireland,2020-03-19,557.0,3.0
13859,,Ireland,2020-03-20,683.0,3.0
13860,,Ireland,2020-03-21,785.0,3.0
13861,,Ireland,2020-03-22,906.0,4.0
13862,,Ireland,2020-03-23,1125.0,6.0
13863,,Ireland,2020-03-24,1329.0,7.0
13864,,Ireland,2020-03-25,1564.0,9.0
13865,,Ireland,2020-03-26,1819.0,19.0
13866,,Ireland,2020-03-27,2121.0,22.0
13867,,Ireland,2020-03-28,2415.0,36.0
13868,,Ireland,2020-03-29,2615.0,46.0
13869,,Ireland,2020-03-30,2910.0,54.0
13870,,Ireland,2020-03-31,3235.0,71.0
13901,,Israel,2020-01-22,0.0,0.0
13902,,Israel,2020-01-23,0.0,0.0
13903,,Israel,2020-01-24,0.0,0.0
13904,,Israel,2020-01-25,0.0,0.0
13905,,Israel,2020-01-26,0.0,0.0
13906,,Israel,2020-01-27,0.0,0.0
13907,,Israel,2020-01-28,0.0,0.0
13908,,Israel,2020-01-29,0.0,0.0
13909,,Israel,2020-01-30,0.0,0.0
13910,,Israel,2020-01-31,0.0,0.0
13911,,Israel,2020-02-01,0.0,0.0
13912,,Israel,2020-02-02,0.0,0.0
13913,,Israel,2020-02-03,0.0,0.0
13914,,Israel,2020-02-04,0.0,0.0
13915,,Israel,2020-02-05,0.0,0.0
13916,,Israel,2020-02-06,0.0,0.0
13917,,Israel,2020-02-07,0.0,0.0
13918,,Israel,2020-02-08,0.0,0.0
13919,,Israel,2020-02-09,0.0,0.0
13920,,Israel,2020-02-10,0.0,0.0
13921,,Israel,2020-02-11,0.0,0.0
13922,,Israel,2020-02-12,0.0,0.0
13923,,Israel,2020-02-13,0.0,0.0
13924,,Israel,2020-02-14,0.0,0.0
13925,,Israel,2020-02-15,0.0,0.0
13926,,Israel,2020-02-16,0.0,0.0
13927,,Israel,2020-02-17,0.0,0.0
13928,,Israel,2020-02-18,0.0,0.0
13929,,Israel,2020-02-19,0.0,0.0
13930,,Israel,2020-02-20,0.0,0.0
13931,,Israel,2020-02-21,1.0,0.0
13932,,Israel,2020-02-22,1.0,0.0
13933,,Israel,2020-02-23,1.0,0.0
13934,,Israel,2020-02-24,1.0,0.0
13935,,Israel,2020-02-25,1.0,0.0
13936,,Israel,2020-02-26,2.0,0.0
13937,,Israel,2020-02-27,3.0,0.0
13938,,Israel,2020-02-28,4.0,0.0
13939,,Israel,2020-02-29,7.0,0.0
13940,,Israel,2020-03-01,10.0,0.0
13941,,Israel,2020-03-02,10.0,0.0
13942,,Israel,2020-03-03,12.0,0.0
13943,,Israel,2020-03-04,15.0,0.0
13944,,Israel,2020-03-05,20.0,0.0
13945,,Israel,2020-03-06,37.0,0.0
13946,,Israel,2020-03-07,43.0,0.0
13947,,Israel,2020-03-08,61.0,0.0
13948,,Israel,2020-03-09,61.0,0.0
13949,,Israel,2020-03-10,75.0,0.0
13950,,Israel,2020-03-11,79.0,0.0
13951,,Israel,2020-03-12,100.0,0.0
13952,,Israel,2020-03-13,126.0,0.0
13953,,Israel,2020-03-14,155.0,0.0
13954,,Israel,2020-03-15,213.0,0.0
13955,,Israel,2020-03-16,218.0,0.0
13956,,Israel,2020-03-17,250.0,0.0
13957,,Israel,2020-03-18,304.0,0.0
13958,,Israel,2020-03-19,427.0,0.0
13959,,Israel,2020-03-20,529.0,0.0
13960,,Israel,2020-03-21,712.0,1.0
13961,,Israel,2020-03-22,883.0,1.0
13962,,Israel,2020-03-23,1071.0,1.0
13963,,Israel,2020-03-24,1238.0,3.0
13964,,Israel,2020-03-25,2369.0,5.0
13965,,Israel,2020-03-26,2693.0,8.0
13966,,Israel,2020-03-27,3035.0,12.0
13967,,Israel,2020-03-28,3619.0,12.0
13968,,Israel,2020-03-29,4247.0,15.0
13969,,Israel,2020-03-30,4695.0,16.0
13970,,Israel,2020-03-31,5358.0,20.0
14001,,Italy,2020-01-22,0.0,0.0
14002,,Italy,2020-01-23,0.0,0.0
14003,,Italy,2020-01-24,0.0,0.0
14004,,Italy,2020-01-25,0.0,0.0
14005,,Italy,2020-01-26,0.0,0.0
14006,,Italy,2020-01-27,0.0,0.0
14007,,Italy,2020-01-28,0.0,0.0
14008,,Italy,2020-01-29,0.0,0.0
14009,,Italy,2020-01-30,0.0,0.0
14010,,Italy,2020-01-31,2.0,0.0
14011,,Italy,2020-02-01,2.0,0.0
14012,,Italy,2020-02-02,2.0,0.0
14013,,Italy,2020-02-03,2.0,0.0
14014,,Italy,2020-02-04,2.0,0.0
14015,,Italy,2020-02-05,2.0,0.0
14016,,Italy,2020-02-06,2.0,0.0
14017,,Italy,2020-02-07,3.0,0.0
14018,,Italy,2020-02-08,3.0,0.0
14019,,Italy,2020-02-09,3.0,0.0
14020,,Italy,2020-02-10,3.0,0.0
14021,,Italy,2020-02-11,3.0,0.0
14022,,Italy,2020-02-12,3.0,0.0
14023,,Italy,2020-02-13,3.0,0.0
14024,,Italy,2020-02-14,3.0,0.0
14025,,Italy,2020-02-15,3.0,0.0
14026,,Italy,2020-02-16,3.0,0.0
14027,,Italy,2020-02-17,3.0,0.0
14028,,Italy,2020-02-18,3.0,0.0
14029,,Italy,2020-02-19,3.0,0.0
14030,,Italy,2020-02-20,3.0,0.0
14031,,Italy,2020-02-21,20.0,1.0
14032,,Italy,2020-02-22,62.0,2.0
14033,,Italy,2020-02-23,155.0,3.0
14034,,Italy,2020-02-24,229.0,7.0
14035,,Italy,2020-02-25,322.0,10.0
14036,,Italy,2020-02-26,453.0,12.0
14037,,Italy,2020-02-27,655.0,17.0
14038,,Italy,2020-02-28,888.0,21.0
14039,,Italy,2020-02-29,1128.0,29.0
14040,,Italy,2020-03-01,1694.0,34.0
14041,,Italy,2020-03-02,2036.0,52.0
14042,,Italy,2020-03-03,2502.0,79.0
14043,,Italy,2020-03-04,3089.0,107.0
14044,,Italy,2020-03-05,3858.0,148.0
14045,,Italy,2020-03-06,4636.0,197.0
14046,,Italy,2020-03-07,5883.0,233.0
14047,,Italy,2020-03-08,7375.0,366.0
14048,,Italy,2020-03-09,9172.0,463.0
14049,,Italy,2020-03-10,10149.0,631.0
14050,,Italy,2020-03-11,12462.0,827.0
14051,,Italy,2020-03-12,12462.0,827.0
14052,,Italy,2020-03-13,17660.0,1266.0
14053,,Italy,2020-03-14,21157.0,1441.0
14054,,Italy,2020-03-15,24747.0,1809.0
14055,,Italy,2020-03-16,27980.0,2158.0
14056,,Italy,2020-03-17,31506.0,2503.0
14057,,Italy,2020-03-18,35713.0,2978.0
14058,,Italy,2020-03-19,41035.0,3405.0
14059,,Italy,2020-03-20,47021.0,4032.0
14060,,Italy,2020-03-21,53578.0,4825.0
14061,,Italy,2020-03-22,59138.0,5476.0
14062,,Italy,2020-03-23,63927.0,6077.0
14063,,Italy,2020-03-24,69176.0,6820.0
14064,,Italy,2020-03-25,74386.0,7503.0
14065,,Italy,2020-03-26,80589.0,8215.0
14066,,Italy,2020-03-27,86498.0,9134.0
14067,,Italy,2020-03-28,92472.0,10023.0
14068,,Italy,2020-03-29,97689.0,10779.0
14069,,Italy,2020-03-30,101739.0,11591.0
14070,,Italy,2020-03-31,105792.0,12428.0
14101,,Jamaica,2020-01-22,0.0,0.0
14102,,Jamaica,2020-01-23,0.0,0.0
14103,,Jamaica,2020-01-24,0.0,0.0
14104,,Jamaica,2020-01-25,0.0,0.0
14105,,Jamaica,2020-01-26,0.0,0.0
14106,,Jamaica,2020-01-27,0.0,0.0
14107,,Jamaica,2020-01-28,0.0,0.0
14108,,Jamaica,2020-01-29,0.0,0.0
14109,,Jamaica,2020-01-30,0.0,0.0
14110,,Jamaica,2020-01-31,0.0,0.0
14111,,Jamaica,2020-02-01,0.0,0.0
14112,,Jamaica,2020-02-02,0.0,0.0
14113,,Jamaica,2020-02-03,0.0,0.0
14114,,Jamaica,2020-02-04,0.0,0.0
14115,,Jamaica,2020-02-05,0.0,0.0
14116,,Jamaica,2020-02-06,0.0,0.0
14117,,Jamaica,2020-02-07,0.0,0.0
14118,,Jamaica,2020-02-08,0.0,0.0
14119,,Jamaica,2020-02-09,0.0,0.0
14120,,Jamaica,2020-02-10,0.0,0.0
14121,,Jamaica,2020-02-11,0.0,0.0
14122,,Jamaica,2020-02-12,0.0,0.0
14123,,Jamaica,2020-02-13,0.0,0.0
14124,,Jamaica,2020-02-14,0.0,0.0
14125,,Jamaica,2020-02-15,0.0,0.0
14126,,Jamaica,2020-02-16,0.0,0.0
14127,,Jamaica,2020-02-17,0.0,0.0
14128,,Jamaica,2020-02-18,0.0,0.0
14129,,Jamaica,2020-02-19,0.0,0.0
14130,,Jamaica,2020-02-20,0.0,0.0
14131,,Jamaica,2020-02-21,0.0,0.0
14132,,Jamaica,2020-02-22,0.0,0.0
14133,,Jamaica,2020-02-23,0.0,0.0
14134,,Jamaica,2020-02-24,0.0,0.0
14135,,Jamaica,2020-02-25,0.0,0.0
14136,,Jamaica,2020-02-26,0.0,0.0
14137,,Jamaica,2020-02-27,0.0,0.0
14138,,Jamaica,2020-02-28,0.0,0.0
14139,,Jamaica,2020-02-29,0.0,0.0
14140,,Jamaica,2020-03-01,0.0,0.0
14141,,Jamaica,2020-03-02,0.0,0.0
14142,,Jamaica,2020-03-03,0.0,0.0
14143,,Jamaica,2020-03-04,0.0,0.0
14144,,Jamaica,2020-03-05,0.0,0.0
14145,,Jamaica,2020-03-06,0.0,0.0
14146,,Jamaica,2020-03-07,0.0,0.0
14147,,Jamaica,2020-03-08,0.0,0.0
14148,,Jamaica,2020-03-09,0.0,0.0
14149,,Jamaica,2020-03-10,0.0,0.0
14150,,Jamaica,2020-03-11,1.0,0.0
14151,,Jamaica,2020-03-12,2.0,0.0
14152,,Jamaica,2020-03-13,8.0,0.0
14153,,Jamaica,2020-03-14,8.0,0.0
14154,,Jamaica,2020-03-15,10.0,0.0
14155,,Jamaica,2020-03-16,10.0,0.0
14156,,Jamaica,2020-03-17,12.0,0.0
14157,,Jamaica,2020-03-18,13.0,0.0
14158,,Jamaica,2020-03-19,15.0,1.0
14159,,Jamaica,2020-03-20,16.0,1.0
14160,,Jamaica,2020-03-21,16.0,1.0
14161,,Jamaica,2020-03-22,19.0,1.0
14162,,Jamaica,2020-03-23,19.0,1.0
14163,,Jamaica,2020-03-24,21.0,1.0
14164,,Jamaica,2020-03-25,26.0,1.0
14165,,Jamaica,2020-03-26,26.0,1.0
14166,,Jamaica,2020-03-27,26.0,1.0
14167,,Jamaica,2020-03-28,30.0,1.0
14168,,Jamaica,2020-03-29,32.0,1.0
14169,,Jamaica,2020-03-30,36.0,1.0
14170,,Jamaica,2020-03-31,36.0,1.0
14201,,Japan,2020-01-22,2.0,0.0
14202,,Japan,2020-01-23,2.0,0.0
14203,,Japan,2020-01-24,2.0,0.0
14204,,Japan,2020-01-25,2.0,0.0
14205,,Japan,2020-01-26,4.0,0.0
14206,,Japan,2020-01-27,4.0,0.0
14207,,Japan,2020-01-28,7.0,0.0
14208,,Japan,2020-01-29,7.0,0.0
14209,,Japan,2020-01-30,11.0,0.0
14210,,Japan,2020-01-31,15.0,0.0
14211,,Japan,2020-02-01,20.0,0.0
14212,,Japan,2020-02-02,20.0,0.0
14213,,Japan,2020-02-03,20.0,0.0
14214,,Japan,2020-02-04,22.0,0.0
14215,,Japan,2020-02-05,22.0,0.0
14216,,Japan,2020-02-06,22.0,0.0
14217,,Japan,2020-02-07,25.0,0.0
14218,,Japan,2020-02-08,25.0,0.0
14219,,Japan,2020-02-09,26.0,0.0
14220,,Japan,2020-02-10,26.0,0.0
14221,,Japan,2020-02-11,26.0,0.0
14222,,Japan,2020-02-12,28.0,0.0
14223,,Japan,2020-02-13,28.0,1.0
14224,,Japan,2020-02-14,29.0,1.0
14225,,Japan,2020-02-15,43.0,1.0
14226,,Japan,2020-02-16,59.0,1.0
14227,,Japan,2020-02-17,66.0,1.0
14228,,Japan,2020-02-18,74.0,1.0
14229,,Japan,2020-02-19,84.0,1.0
14230,,Japan,2020-02-20,94.0,1.0
14231,,Japan,2020-02-21,105.0,1.0
14232,,Japan,2020-02-22,122.0,1.0
14233,,Japan,2020-02-23,147.0,1.0
14234,,Japan,2020-02-24,159.0,1.0
14235,,Japan,2020-02-25,170.0,1.0
14236,,Japan,2020-02-26,189.0,2.0
14237,,Japan,2020-02-27,214.0,4.0
14238,,Japan,2020-02-28,228.0,4.0
14239,,Japan,2020-02-29,241.0,5.0
14240,,Japan,2020-03-01,256.0,6.0
14241,,Japan,2020-03-02,274.0,6.0
14242,,Japan,2020-03-03,293.0,6.0
14243,,Japan,2020-03-04,331.0,6.0
14244,,Japan,2020-03-05,360.0,6.0
14245,,Japan,2020-03-06,420.0,6.0
14246,,Japan,2020-03-07,461.0,6.0
14247,,Japan,2020-03-08,502.0,6.0
14248,,Japan,2020-03-09,511.0,10.0
14249,,Japan,2020-03-10,581.0,10.0
14250,,Japan,2020-03-11,639.0,15.0
14251,,Japan,2020-03-12,639.0,16.0
14252,,Japan,2020-03-13,701.0,19.0
14253,,Japan,2020-03-14,773.0,22.0
14254,,Japan,2020-03-15,839.0,22.0
14255,,Japan,2020-03-16,839.0,27.0
14256,,Japan,2020-03-17,878.0,29.0
14257,,Japan,2020-03-18,889.0,29.0
14258,,Japan,2020-03-19,924.0,29.0
14259,,Japan,2020-03-20,963.0,33.0
14260,,Japan,2020-03-21,1007.0,35.0
14261,,Japan,2020-03-22,1101.0,41.0
14262,,Japan,2020-03-23,1128.0,42.0
14263,,Japan,2020-03-24,1193.0,43.0
14264,,Japan,2020-03-25,1307.0,45.0
14265,,Japan,2020-03-26,1387.0,47.0
14266,,Japan,2020-03-27,1468.0,49.0
14267,,Japan,2020-03-28,1693.0,52.0
14268,,Japan,2020-03-29,1866.0,54.0
14269,,Japan,2020-03-30,1866.0,54.0
14270,,Japan,2020-03-31,1953.0,56.0
14301,,Jordan,2020-01-22,0.0,0.0
14302,,Jordan,2020-01-23,0.0,0.0
14303,,Jordan,2020-01-24,0.0,0.0
14304,,Jordan,2020-01-25,0.0,0.0
14305,,Jordan,2020-01-26,0.0,0.0
14306,,Jordan,2020-01-27,0.0,0.0
14307,,Jordan,2020-01-28,0.0,0.0
14308,,Jordan,2020-01-29,0.0,0.0
14309,,Jordan,2020-01-30,0.0,0.0
14310,,Jordan,2020-01-31,0.0,0.0
14311,,Jordan,2020-02-01,0.0,0.0
14312,,Jordan,2020-02-02,0.0,0.0
14313,,Jordan,2020-02-03,0.0,0.0
14314,,Jordan,2020-02-04,0.0,0.0
14315,,Jordan,2020-02-05,0.0,0.0
14316,,Jordan,2020-02-06,0.0,0.0
14317,,Jordan,2020-02-07,0.0,0.0
14318,,Jordan,2020-02-08,0.0,0.0
14319,,Jordan,2020-02-09,0.0,0.0
14320,,Jordan,2020-02-10,0.0,0.0
14321,,Jordan,2020-02-11,0.0,0.0
14322,,Jordan,2020-02-12,0.0,0.0
14323,,Jordan,2020-02-13,0.0,0.0
14324,,Jordan,2020-02-14,0.0,0.0
14325,,Jordan,2020-02-15,0.0,0.0
14326,,Jordan,2020-02-16,0.0,0.0
14327,,Jordan,2020-02-17,0.0,0.0
14328,,Jordan,2020-02-18,0.0,0.0
14329,,Jordan,2020-02-19,0.0,0.0
14330,,Jordan,2020-02-20,0.0,0.0
14331,,Jordan,2020-02-21,0.0,0.0
14332,,Jordan,2020-02-22,0.0,0.0
14333,,Jordan,2020-02-23,0.0,0.0
14334,,Jordan,2020-02-24,0.0,0.0
14335,,Jordan,2020-02-25,0.0,0.0
14336,,Jordan,2020-02-26,0.0,0.0
14337,,Jordan,2020-02-27,0.0,0.0
14338,,Jordan,2020-02-28,0.0,0.0
14339,,Jordan,2020-02-29,0.0,0.0
14340,,Jordan,2020-03-01,0.0,0.0
14341,,Jordan,2020-03-02,0.0,0.0
14342,,Jordan,2020-03-03,1.0,0.0
14343,,Jordan,2020-03-04,1.0,0.0
14344,,Jordan,2020-03-05,1.0,0.0
14345,,Jordan,2020-03-06,1.0,0.0
14346,,Jordan,2020-03-07,1.0,0.0
14347,,Jordan,2020-03-08,1.0,0.0
14348,,Jordan,2020-03-09,1.0,0.0
14349,,Jordan,2020-03-10,1.0,0.0
14350,,Jordan,2020-03-11,1.0,0.0
14351,,Jordan,2020-03-12,1.0,0.0
14352,,Jordan,2020-03-13,1.0,0.0
14353,,Jordan,2020-03-14,1.0,0.0
14354,,Jordan,2020-03-15,8.0,0.0
14355,,Jordan,2020-03-16,17.0,0.0
14356,,Jordan,2020-03-17,34.0,0.0
14357,,Jordan,2020-03-18,52.0,0.0
14358,,Jordan,2020-03-19,69.0,0.0
14359,,Jordan,2020-03-20,85.0,0.0
14360,,Jordan,2020-03-21,85.0,0.0
14361,,Jordan,2020-03-22,112.0,0.0
14362,,Jordan,2020-03-23,127.0,0.0
14363,,Jordan,2020-03-24,154.0,0.0
14364,,Jordan,2020-03-25,172.0,0.0
14365,,Jordan,2020-03-26,212.0,0.0
14366,,Jordan,2020-03-27,235.0,1.0
14367,,Jordan,2020-03-28,246.0,1.0
14368,,Jordan,2020-03-29,259.0,3.0
14369,,Jordan,2020-03-30,268.0,5.0
14370,,Jordan,2020-03-31,274.0,5.0
14401,,Kazakhstan,2020-01-22,0.0,0.0
14402,,Kazakhstan,2020-01-23,0.0,0.0
14403,,Kazakhstan,2020-01-24,0.0,0.0
14404,,Kazakhstan,2020-01-25,0.0,0.0
14405,,Kazakhstan,2020-01-26,0.0,0.0
14406,,Kazakhstan,2020-01-27,0.0,0.0
14407,,Kazakhstan,2020-01-28,0.0,0.0
14408,,Kazakhstan,2020-01-29,0.0,0.0
14409,,Kazakhstan,2020-01-30,0.0,0.0
14410,,Kazakhstan,2020-01-31,0.0,0.0
